행정구역,연도,명
가평군,2011-01-01,58932
가평군,2011-02-01,58900
가평군,2011-03-01,58898
가평군,2011-04-01,58941
가평군,2011-05-01,59065
가평군,2011-06-01,59198
가평군,2011-07-01,59448
가평군,2011-08-01,59450
가평군,2011-09-01,59505
가평군,2011-10-01,59563
가평군,2011-11-01,59420
가평군,2011-12-01,59358
가평군,2012-01-01,59384
가평군,2012-02-01,59316
가평군,2012-03-01,59413
가평군,2012-04-01,59577
가평군,2012-05-01,59880
가평군,2012-06-01,59964
가평군,2012-07-01,60178
가평군,2012-08-01,60566
가평군,2012-09-01,60719
가평군,2012-10-01,60845
가평군,2012-11-01,60806
가평군,2012-12-01,60794
가평군,2013-01-01,60719
가평군,2013-02-01,60715
가평군,2013-03-01,60647
가평군,2013-04-01,60751
가평군,2013-05-01,60886
가평군,2013-06-01,60985
가평군,2013-07-01,61155
가평군,2013-08-01,61295
가평군,2013-09-01,61288
가평군,2013-10-01,61351
가평군,2013-11-01,60982
가평군,2013-12-01,61017
가평군,2014-01-01,60918
가평군,2014-02-01,60895
가평군,2014-03-01,60854
가평군,2014-04-01,60886
가평군,2014-05-01,61107
가평군,2014-06-01,61223
가평군,2014-07-01,61245
가평군,2014-08-01,61276
가평군,2014-09-01,61327
가평군,2014-10-01,61408
가평군,2014-11-01,61389
가평군,2014-12-01,61213
가평군,2015-01-01,61111
가평군,2015-02-01,61123
가평군,2015-03-01,61082
가평군,2015-04-01,61163
가평군,2015-05-01,61403
가평군,2015-06-01,61693
가평군,2015-07-01,61853
가평군,2015-08-01,61995
가평군,2015-09-01,62002
가평군,2015-10-01,62108
가평군,2015-11-01,62057
가평군,2015-12-01,62008
가평군,2016-01-01,62010
가평군,2016-02-01,62055
가평군,2016-03-01,62015
가평군,2016-04-01,62119
가평군,2016-05-01,62358
가평군,2016-06-01,62437
가평군,2016-07-01,62555
가평군,2016-08-01,62647
가평군,2016-09-01,62718
가평군,2016-10-01,62683
가평군,2016-11-01,62565
가평군,2016-12-01,62448
가평군,2017-01-01,62457
가평군,2017-02-01,62373
가평군,2017-03-01,62373
가평군,2017-04-01,62369
가평군,2017-05-01,62586
가평군,2017-06-01,62645
가평군,2017-07-01,62830
가평군,2017-08-01,62941
가평군,2017-09-01,63007
가평군,2017-10-01,63003
가평군,2017-11-01,62981
가평군,2017-12-01,62973
가평군,2018-01-01,62814
가평군,2018-02-01,62715
가평군,2018-03-01,62787
가평군,2018-04-01,62818
가평군,2018-05-01,63006
가평군,2018-06-01,63076
가평군,2018-07-01,63115
가평군,2018-08-01,63155
가평군,2018-09-01,63160
가평군,2018-10-01,63157
가평군,2018-11-01,63039
가평군,2018-12-01,62918
가평군,2019-01-01,62937
가평군,2019-02-01,62814
가평군,2019-03-01,62780
가평군,2019-04-01,62740
가평군,2019-05-01,62986
가평군,2019-06-01,62948
가평군,2019-07-01,62856
가평군,2019-08-01,62826
가평군,2019-09-01,62743
가평군,2019-10-01,62710
가평군,2019-11-01,62502
가평군,2019-12-01,62415
가평군,2020-01-01,62303
가평군,2020-02-01,62224
가평군,2020-03-01,62262
가평군,2020-04-01,62397
가평군,2020-05-01,62566
가평군,2020-06-01,62662
가평군,2020-07-01,62632
가평군,2020-08-01,62605
가평군,2020-09-01,62551
가평군,2020-10-01,62476
가평군,2020-11-01,62495
가평군,2020-12-01,62377
가평군,2021-01-01,62399
가평군,2021-02-01,62339
가평군,2021-03-01,62049
가평군,2021-04-01,62206
가평군,2021-05-01,62344
가평군,2021-06-01,62364
가평군,2021-07-01,62348
가평군,2021-08-01,62383
가평군,2021-09-01,62334
가평군,2021-10-01,62241
가평군,2021-11-01,62253
가평군,2021-12-01,62264
가평군,2022-01-01,62291
가평군,2022-02-01,62247
가평군,2022-03-01,62221
강남구,2011-01-01,570296
강남구,2011-02-01,570591
강남구,2011-03-01,569367
강남구,2011-04-01,568991
강남구,2011-05-01,569265
강남구,2011-06-01,569873
강남구,2011-07-01,570392
강남구,2011-08-01,570209
강남구,2011-09-01,569002
강남구,2011-10-01,567828
강남구,2011-11-01,566482
강남구,2011-12-01,565710
강남구,2012-01-01,565475
강남구,2012-02-01,564876
강남구,2012-03-01,563872
강남구,2012-04-01,563254
강남구,2012-05-01,562725
강남구,2012-06-01,562739
강남구,2012-07-01,562684
강남구,2012-08-01,562465
강남구,2012-09-01,562556
강남구,2012-10-01,563717
강남구,2012-11-01,564442
강남구,2012-12-01,564197
강남구,2013-01-01,564717
강남구,2013-02-01,564275
강남구,2013-03-01,563170
강남구,2013-04-01,562361
강남구,2013-05-01,561664
강남구,2013-06-01,561782
강남구,2013-07-01,562545
강남구,2013-08-01,563217
강남구,2013-09-01,563387
강남구,2013-10-01,563655
강남구,2013-11-01,563449
강남구,2013-12-01,563599
강남구,2014-01-01,563857
강남구,2014-02-01,564595
강남구,2014-03-01,565302
강남구,2014-04-01,566754
강남구,2014-05-01,568278
강남구,2014-06-01,568867
강남구,2014-07-01,570331
강남구,2014-08-01,572486
강남구,2014-09-01,573756
강남구,2014-10-01,575196
강남구,2014-11-01,576679
강남구,2014-12-01,578114
강남구,2015-01-01,578990
강남구,2015-02-01,579722
강남구,2015-03-01,578361
강남구,2015-04-01,577417
강남구,2015-05-01,576416
강남구,2015-06-01,575912
강남구,2015-07-01,577237
강남구,2015-08-01,577380
강남구,2015-09-01,576756
강남구,2015-10-01,577582
강남구,2015-11-01,577377
강남구,2015-12-01,576495
강남구,2016-01-01,576089
강남구,2016-02-01,575486
강남구,2016-03-01,573644
강남구,2016-04-01,572375
강남구,2016-05-01,571445
강남구,2016-06-01,571330
강남구,2016-07-01,570882
강남구,2016-08-01,570421
강남구,2016-09-01,569961
강남구,2016-10-01,569611
강남구,2016-11-01,568416
강남구,2016-12-01,567115
강남구,2017-01-01,567077
강남구,2017-02-01,566590
강남구,2017-03-01,565550
강남구,2017-04-01,564885
강남구,2017-05-01,564166
강남구,2017-06-01,563448
강남구,2017-07-01,563050
강남구,2017-08-01,562216
강남구,2017-09-01,560827
강남구,2017-10-01,559507
강남구,2017-11-01,557667
강남구,2017-12-01,556164
강남구,2018-01-01,555622
강남구,2018-02-01,554772
강남구,2018-03-01,552976
강남구,2018-04-01,551140
강남구,2018-05-01,548745
강남구,2018-06-01,546952
강남구,2018-07-01,545809
강남구,2018-08-01,545085
강남구,2018-09-01,544257
강남구,2018-10-01,543907
강남구,2018-11-01,542671
강남구,2018-12-01,542364
강남구,2019-01-01,542154
강남구,2019-02-01,542341
강남구,2019-03-01,541854
강남구,2019-04-01,542108
강남구,2019-05-01,542344
강남구,2019-06-01,542498
강남구,2019-07-01,542576
강남구,2019-08-01,543222
강남구,2019-09-01,544028
강남구,2019-10-01,544712
강남구,2019-11-01,545024
강남구,2019-12-01,545169
강남구,2020-01-01,545938
강남구,2020-02-01,546436
강남구,2020-03-01,544804
강남구,2020-04-01,543240
강남구,2020-05-01,541915
강남구,2020-06-01,541233
강남구,2020-07-01,540636
강남구,2020-08-01,540148
강남구,2020-09-01,539235
강남구,2020-10-01,540127
강남구,2020-11-01,539838
강남구,2020-12-01,539231
강남구,2021-01-01,538536
강남구,2021-02-01,537879
강남구,2021-03-01,534796
강남구,2021-04-01,533579
강남구,2021-05-01,532296
강남구,2021-06-01,531375
강남구,2021-07-01,530529
강남구,2021-08-01,532818
강남구,2021-09-01,533359
강남구,2021-10-01,533878
강남구,2021-11-01,533557
강남구,2021-12-01,533042
강남구,2022-01-01,533173
강남구,2022-02-01,533286
강남구,2022-03-01,532577
강동구,2011-01-01,492340
강동구,2011-02-01,495051
강동구,2011-03-01,496480
강동구,2011-04-01,496641
강동구,2011-05-01,496776
강동구,2011-06-01,496471
강동구,2011-07-01,496364
강동구,2011-08-01,496358
강동구,2011-09-01,496160
강동구,2011-10-01,495745
강동구,2011-11-01,495581
강동구,2011-12-01,495138
강동구,2012-01-01,494925
강동구,2012-02-01,494043
강동구,2012-03-01,492629
강동구,2012-04-01,491518
강동구,2012-05-01,490765
강동구,2012-06-01,490110
강동구,2012-07-01,489681
강동구,2012-08-01,489324
강동구,2012-09-01,489173
강동구,2012-10-01,488754
강동구,2012-11-01,488284
강동구,2012-12-01,487905
강동구,2013-01-01,487768
강동구,2013-02-01,487551
강동구,2013-03-01,486976
강동구,2013-04-01,486426
강동구,2013-05-01,486089
강동구,2013-06-01,485571
강동구,2013-07-01,485265
강동구,2013-08-01,485029
강동구,2013-09-01,484900
강동구,2013-10-01,484544
강동구,2013-11-01,484281
강동구,2013-12-01,483379
강동구,2014-01-01,483082
강동구,2014-02-01,482686
강동구,2014-03-01,482207
강동구,2014-04-01,481599
강동구,2014-05-01,481078
강동구,2014-06-01,480805
강동구,2014-07-01,480063
강동구,2014-08-01,479320
강동구,2014-09-01,478735
강동구,2014-10-01,478026
강동구,2014-11-01,477306
강동구,2014-12-01,476597
강동구,2015-01-01,475929
강동구,2015-02-01,474510
강동구,2015-03-01,472377
강동구,2015-04-01,470109
강동구,2015-05-01,468402
강동구,2015-06-01,465834
강동구,2015-07-01,463993
강동구,2015-08-01,462796
강동구,2015-09-01,462103
강동구,2015-10-01,460988
강동구,2015-11-01,459863
강동구,2015-12-01,458658
강동구,2016-01-01,457825
강동구,2016-02-01,456579
강동구,2016-03-01,455189
강동구,2016-04-01,454001
강동구,2016-05-01,452261
강동구,2016-06-01,450926
강동구,2016-07-01,450141
강동구,2016-08-01,448602
강동구,2016-09-01,447881
강동구,2016-10-01,446321
강동구,2016-11-01,445313
강동구,2016-12-01,444168
강동구,2017-01-01,445110
강동구,2017-02-01,447960
강동구,2017-03-01,449019
강동구,2017-04-01,449253
강동구,2017-05-01,449407
강동구,2017-06-01,448953
강동구,2017-07-01,447444
강동구,2017-08-01,445342
강동구,2017-09-01,442654
강동구,2017-10-01,440449
강동구,2017-11-01,437793
강동구,2017-12-01,436223
강동구,2018-01-01,435340
강동구,2018-02-01,434710
강동구,2018-03-01,434027
강동구,2018-04-01,433513
강동구,2018-05-01,433034
강동구,2018-06-01,432749
강동구,2018-07-01,432168
강동구,2018-08-01,431362
강동구,2018-09-01,430705
강동구,2018-10-01,429734
강동구,2018-11-01,428531
강동구,2018-12-01,427573
강동구,2019-01-01,426865
강동구,2019-02-01,426178
강동구,2019-03-01,425267
강동구,2019-04-01,424727
강동구,2019-05-01,424417
강동구,2019-06-01,424235
강동구,2019-07-01,425392
강동구,2019-08-01,425953
강동구,2019-09-01,426219
강동구,2019-10-01,430684
강동구,2019-11-01,433251
강동구,2019-12-01,436067
강동구,2020-01-01,440795
강동구,2020-02-01,446887
강동구,2020-03-01,452646
강동구,2020-04-01,455042
강동구,2020-05-01,456312
강동구,2020-06-01,457164
강동구,2020-07-01,457339
강동구,2020-08-01,457330
강동구,2020-09-01,458058
강동구,2020-10-01,458495
강동구,2020-11-01,458604
강동구,2020-12-01,459970
강동구,2021-01-01,461334
강동구,2021-02-01,464208
강동구,2021-03-01,464900
강동구,2021-04-01,465331
강동구,2021-05-01,465459
강동구,2021-06-01,465209
강동구,2021-07-01,465191
강동구,2021-08-01,464411
강동구,2021-09-01,464163
강동구,2021-10-01,463752
강동구,2021-11-01,463265
강동구,2021-12-01,462664
강동구,2022-01-01,462452
강동구,2022-02-01,461972
강동구,2022-03-01,461300
강릉시,2011-01-01,218499
강릉시,2011-02-01,218420
강릉시,2011-03-01,218048
강릉시,2011-04-01,217908
강릉시,2011-05-01,217914
강릉시,2011-06-01,217909
강릉시,2011-07-01,217872
강릉시,2011-08-01,217944
강릉시,2011-09-01,217926
강릉시,2011-10-01,217860
강릉시,2011-11-01,217775
강릉시,2011-12-01,217571
강릉시,2012-01-01,217614
강릉시,2012-02-01,217494
강릉시,2012-03-01,217986
강릉시,2012-04-01,217925
강릉시,2012-05-01,217769
강릉시,2012-06-01,217744
강릉시,2012-07-01,217677
강릉시,2012-08-01,217706
강릉시,2012-09-01,217813
강릉시,2012-10-01,217942
강릉시,2012-11-01,217952
강릉시,2012-12-01,217741
강릉시,2013-01-01,217517
강릉시,2013-02-01,217203
강릉시,2013-03-01,217216
강릉시,2013-04-01,217342
강릉시,2013-05-01,217213
강릉시,2013-06-01,217031
강릉시,2013-07-01,216982
강릉시,2013-08-01,216907
강릉시,2013-09-01,216979
강릉시,2013-10-01,216996
강릉시,2013-11-01,216914
강릉시,2013-12-01,216806
강릉시,2014-01-01,216558
강릉시,2014-02-01,216257
강릉시,2014-03-01,216345
강릉시,2014-04-01,216268
강릉시,2014-05-01,216157
강릉시,2014-06-01,215982
강릉시,2014-07-01,215824
강릉시,2014-08-01,215721
강릉시,2014-09-01,215826
강릉시,2014-10-01,215899
강릉시,2014-11-01,215975
강릉시,2014-12-01,215807
강릉시,2015-01-01,215583
강릉시,2015-02-01,215448
강릉시,2015-03-01,215110
강릉시,2015-04-01,215201
강릉시,2015-05-01,215144
강릉시,2015-06-01,215089
강릉시,2015-07-01,214956
강릉시,2015-08-01,214842
강릉시,2015-09-01,214852
강릉시,2015-10-01,214799
강릉시,2015-11-01,214773
강릉시,2015-12-01,214560
강릉시,2016-01-01,214309
강릉시,2016-02-01,214173
강릉시,2016-03-01,214123
강릉시,2016-04-01,214281
강릉시,2016-05-01,214189
강릉시,2016-06-01,214174
강릉시,2016-07-01,214135
강릉시,2016-08-01,214055
강릉시,2016-09-01,213995
강릉시,2016-10-01,214016
강릉시,2016-11-01,213928
강릉시,2016-12-01,213846
강릉시,2017-01-01,213747
강릉시,2017-02-01,213605
강릉시,2017-03-01,213600
강릉시,2017-04-01,213727
강릉시,2017-05-01,213806
강릉시,2017-06-01,213765
강릉시,2017-07-01,213712
강릉시,2017-08-01,213658
강릉시,2017-09-01,213785
강릉시,2017-10-01,213871
강릉시,2017-11-01,214068
강릉시,2017-12-01,213952
강릉시,2018-01-01,213634
강릉시,2018-02-01,213214
강릉시,2018-03-01,213310
강릉시,2018-04-01,213279
강릉시,2018-05-01,213238
강릉시,2018-06-01,212989
강릉시,2018-07-01,212826
강릉시,2018-08-01,212727
강릉시,2018-09-01,212676
강릉시,2018-10-01,212664
강릉시,2018-11-01,212880
강릉시,2018-12-01,212957
강릉시,2019-01-01,212894
강릉시,2019-02-01,212858
강릉시,2019-03-01,212718
강릉시,2019-04-01,213106
강릉시,2019-05-01,213199
강릉시,2019-06-01,213366
강릉시,2019-07-01,213348
강릉시,2019-08-01,213335
강릉시,2019-09-01,213530
강릉시,2019-10-01,213563
강릉시,2019-11-01,213527
강릉시,2019-12-01,213442
강릉시,2020-01-01,213328
강릉시,2020-02-01,213273
강릉시,2020-03-01,213143
강릉시,2020-04-01,213037
강릉시,2020-05-01,212929
강릉시,2020-06-01,212863
강릉시,2020-07-01,212978
강릉시,2020-08-01,212935
강릉시,2020-09-01,213055
강릉시,2020-10-01,213070
강릉시,2020-11-01,213189
강릉시,2020-12-01,213321
강릉시,2021-01-01,213412
강릉시,2021-02-01,213231
강릉시,2021-03-01,212909
강릉시,2021-04-01,212890
강릉시,2021-05-01,212681
강릉시,2021-06-01,212784
강릉시,2021-07-01,212957
강릉시,2021-08-01,213025
강릉시,2021-09-01,213151
강릉시,2021-10-01,213155
강릉시,2021-11-01,213093
강릉시,2021-12-01,212965
강릉시,2022-01-01,212907
강릉시,2022-02-01,212767
강릉시,2022-03-01,212642
강북구,2011-01-01,346530
강북구,2011-02-01,346386
강북구,2011-03-01,346367
강북구,2011-04-01,346166
강북구,2011-05-01,345896
강북구,2011-06-01,345629
강북구,2011-07-01,345502
강북구,2011-08-01,345171
강북구,2011-09-01,344926
강북구,2011-10-01,344678
강북구,2011-11-01,344763
강북구,2011-12-01,345054
강북구,2012-01-01,345494
강북구,2012-02-01,346056
강북구,2012-03-01,345926
강북구,2012-04-01,345944
강북구,2012-05-01,345779
강북구,2012-06-01,345350
강북구,2012-07-01,344994
강북구,2012-08-01,344617
강북구,2012-09-01,344367
강북구,2012-10-01,343974
강북구,2012-11-01,343570
강북구,2012-12-01,343157
강북구,2013-01-01,342969
강북구,2013-02-01,342692
강북구,2013-03-01,342574
강북구,2013-04-01,342241
강북구,2013-05-01,341791
강북구,2013-06-01,341293
강북구,2013-07-01,340805
강북구,2013-08-01,340530
강북구,2013-09-01,340425
강북구,2013-10-01,340058
강북구,2013-11-01,339553
강북구,2013-12-01,338707
강북구,2014-01-01,338223
강북구,2014-02-01,337788
강북구,2014-03-01,337210
강북구,2014-04-01,336797
강북구,2014-05-01,336724
강북구,2014-06-01,336889
강북구,2014-07-01,336867
강북구,2014-08-01,336664
강북구,2014-09-01,336329
강북구,2014-10-01,335798
강북구,2014-11-01,335521
강북구,2014-12-01,335025
강북구,2015-01-01,334995
강북구,2015-02-01,334861
강북구,2015-03-01,334582
강북구,2015-04-01,334260
강북구,2015-05-01,333965
강북구,2015-06-01,333523
강북구,2015-07-01,333181
강북구,2015-08-01,332721
강북구,2015-09-01,332366
강북구,2015-10-01,331861
강북구,2015-11-01,331360
강북구,2015-12-01,330873
강북구,2016-01-01,330548
강북구,2016-02-01,330288
강북구,2016-03-01,330058
강북구,2016-04-01,329863
강북구,2016-05-01,329417
강북구,2016-06-01,329230
강북구,2016-07-01,329074
강북구,2016-08-01,328920
강북구,2016-09-01,328639
강북구,2016-10-01,328091
강북구,2016-11-01,327573
강북구,2016-12-01,327195
강북구,2017-01-01,326958
강북구,2017-02-01,326534
강북구,2017-03-01,326686
강북구,2017-04-01,326713
강북구,2017-05-01,326546
강북구,2017-06-01,326563
강북구,2017-07-01,326174
강북구,2017-08-01,325972
강북구,2017-09-01,325552
강북구,2017-10-01,325374
강북구,2017-11-01,325033
강북구,2017-12-01,324479
강북구,2018-01-01,324288
강북구,2018-02-01,324008
강북구,2018-03-01,323862
강북구,2018-04-01,323360
강북구,2018-05-01,322802
강북구,2018-06-01,322385
강북구,2018-07-01,321757
강북구,2018-08-01,320970
강북구,2018-09-01,320576
강북구,2018-10-01,320094
강북구,2018-11-01,319519
강북구,2018-12-01,319164
강북구,2019-01-01,318761
강북구,2019-02-01,318268
강북구,2019-03-01,317386
강북구,2019-04-01,316604
강북구,2019-05-01,316044
강북구,2019-06-01,315587
강북구,2019-07-01,315003
강북구,2019-08-01,314538
강북구,2019-09-01,314090
강북구,2019-10-01,314189
강북구,2019-11-01,314306
강북구,2019-12-01,313954
강북구,2020-01-01,313705
강북구,2020-02-01,313289
강북구,2020-03-01,312985
강북구,2020-04-01,312691
강북구,2020-05-01,312270
강북구,2020-06-01,311773
강북구,2020-07-01,311198
강북구,2020-08-01,310555
강북구,2020-09-01,309996
강북구,2020-10-01,309245
강북구,2020-11-01,308569
강북구,2020-12-01,308055
강북구,2021-01-01,307487
강북구,2021-02-01,306639
강북구,2021-03-01,304078
강북구,2021-04-01,303622
강북구,2021-05-01,303154
강북구,2021-06-01,302645
강북구,2021-07-01,302113
강북구,2021-08-01,301430
강북구,2021-09-01,300887
강북구,2021-10-01,300278
강북구,2021-11-01,299792
강북구,2021-12-01,299182
강북구,2022-01-01,298727
강북구,2022-02-01,298074
강북구,2022-03-01,297384
강서구,2011-01-01,574029
강서구,2011-01-01,62576
강서구,2011-02-01,573764
강서구,2011-02-01,62442
강서구,2011-03-01,573182
강서구,2011-03-01,62394
강서구,2011-04-01,573091
강서구,2011-04-01,62377
강서구,2011-05-01,572767
강서구,2011-05-01,62528
강서구,2011-06-01,572494
강서구,2011-06-01,62814
강서구,2011-07-01,571526
강서구,2011-07-01,62963
강서구,2011-08-01,570777
강서구,2011-08-01,63158
강서구,2011-09-01,570315
강서구,2011-09-01,63233
강서구,2011-10-01,570017
강서구,2011-10-01,63366
강서구,2011-11-01,569687
강서구,2011-11-01,64489
강서구,2011-12-01,569072
강서구,2011-12-01,64733
강서구,2012-01-01,569085
강서구,2012-01-01,64882
강서구,2012-02-01,568646
강서구,2012-02-01,65297
강서구,2012-03-01,568492
강서구,2012-03-01,65448
강서구,2012-04-01,568438
강서구,2012-04-01,65628
강서구,2012-05-01,568312
강서구,2012-05-01,65675
강서구,2012-06-01,568368
강서구,2012-06-01,65724
강서구,2012-07-01,568403
강서구,2012-07-01,65748
강서구,2012-08-01,568293
강서구,2012-08-01,65832
강서구,2012-09-01,568285
강서구,2012-09-01,65865
강서구,2012-10-01,568042
강서구,2012-10-01,65826
강서구,2012-11-01,567904
강서구,2012-11-01,65775
강서구,2012-12-01,567431
강서구,2012-12-01,65806
강서구,2013-01-01,567173
강서구,2013-01-01,65773
강서구,2013-02-01,567348
강서구,2013-02-01,65847
강서구,2013-03-01,567582
강서구,2013-03-01,66211
강서구,2013-04-01,567806
강서구,2013-04-01,67045
강서구,2013-05-01,567872
강서구,2013-05-01,67593
강서구,2013-06-01,568079
강서구,2013-06-01,68009
강서구,2013-07-01,568086
강서구,2013-07-01,68265
강서구,2013-08-01,568150
강서구,2013-08-01,68353
강서구,2013-09-01,568483
강서구,2013-09-01,68493
강서구,2013-10-01,568993
강서구,2013-10-01,68675
강서구,2013-11-01,569304
강서구,2013-11-01,68987
강서구,2013-12-01,569070
강서구,2013-12-01,69873
강서구,2014-01-01,569151
강서구,2014-01-01,70572
강서구,2014-02-01,568719
강서구,2014-02-01,71555
강서구,2014-03-01,568543
강서구,2014-03-01,72084
강서구,2014-04-01,568553
강서구,2014-04-01,72618
강서구,2014-05-01,568474
강서구,2014-05-01,73024
강서구,2014-06-01,570924
강서구,2014-06-01,73323
강서구,2014-07-01,575033
강서구,2014-07-01,73837
강서구,2014-08-01,579550
강서구,2014-08-01,75342
강서구,2014-09-01,581672
강서구,2014-09-01,76649
강서구,2014-10-01,583460
강서구,2014-10-01,77741
강서구,2014-11-01,584385
강서구,2014-11-01,78288
강서구,2014-12-01,585160
강서구,2014-12-01,79619
강서구,2015-01-01,585951
강서구,2015-01-01,80836
강서구,2015-02-01,586553
강서구,2015-02-01,81961
강서구,2015-03-01,587234
강서구,2015-03-01,82643
강서구,2015-04-01,587683
강서구,2015-04-01,83291
강서구,2015-05-01,587996
강서구,2015-05-01,84558
강서구,2015-06-01,588559
강서구,2015-06-01,86771
강서구,2015-07-01,589034
강서구,2015-07-01,88626
강서구,2015-08-01,589467
강서구,2015-08-01,90058
강서구,2015-09-01,589693
강서구,2015-09-01,91279
강서구,2015-10-01,589509
강서구,2015-10-01,92488
강서구,2015-11-01,589257
강서구,2015-11-01,93549
강서구,2015-12-01,589074
강서구,2015-12-01,94608
강서구,2016-01-01,589731
강서구,2016-01-01,96114
강서구,2016-02-01,590173
강서구,2016-02-01,97877
강서구,2016-03-01,590849
강서구,2016-03-01,99073
강서구,2016-04-01,591205
강서구,2016-04-01,100308
강서구,2016-05-01,591574
강서구,2016-05-01,101624
강서구,2016-06-01,591592
강서구,2016-06-01,102977
강서구,2016-07-01,591105
강서구,2016-07-01,103901
강서구,2016-08-01,591960
강서구,2016-08-01,105129
강서구,2016-09-01,593022
강서구,2016-09-01,105783
강서구,2016-10-01,593976
강서구,2016-10-01,106304
강서구,2016-11-01,595073
강서구,2016-11-01,107091
강서구,2016-12-01,595485
강서구,2016-12-01,108909
강서구,2017-01-01,596109
강서구,2017-01-01,109810
강서구,2017-02-01,596566
강서구,2017-02-01,111464
강서구,2017-03-01,597248
강서구,2017-03-01,112416
강서구,2017-04-01,597936
강서구,2017-04-01,113353
강서구,2017-05-01,599290
강서구,2017-05-01,114463
강서구,2017-06-01,600323
강서구,2017-06-01,115196
강서구,2017-07-01,600852
강서구,2017-07-01,115884
강서구,2017-08-01,601282
강서구,2017-08-01,116889
강서구,2017-09-01,601391
강서구,2017-09-01,117349
강서구,2017-10-01,601432
강서구,2017-10-01,117262
강서구,2017-11-01,601606
강서구,2017-11-01,117308
강서구,2017-12-01,601691
강서구,2017-12-01,117382
강서구,2018-01-01,601753
강서구,2018-01-01,117428
강서구,2018-02-01,601850
강서구,2018-02-01,118017
강서구,2018-03-01,601696
강서구,2018-03-01,118450
강서구,2018-04-01,601325
강서구,2018-04-01,118760
강서구,2018-05-01,600798
강서구,2018-05-01,119002
강서구,2018-06-01,600257
강서구,2018-06-01,119105
강서구,2018-07-01,599501
강서구,2018-07-01,119697
강서구,2018-08-01,598759
강서구,2018-08-01,120471
강서구,2018-09-01,598416
강서구,2018-09-01,120832
강서구,2018-10-01,597823
강서구,2018-10-01,121219
강서구,2018-11-01,597432
강서구,2018-11-01,121768
강서구,2018-12-01,596949
강서구,2018-12-01,122957
강서구,2019-01-01,596862
강서구,2019-01-01,123915
강서구,2019-02-01,596602
강서구,2019-02-01,125309
강서구,2019-03-01,596287
강서구,2019-03-01,125867
강서구,2019-04-01,596233
강서구,2019-04-01,126333
강서구,2019-05-01,596109
강서구,2019-05-01,126727
강서구,2019-06-01,595602
강서구,2019-06-01,127032
강서구,2019-07-01,595057
강서구,2019-07-01,127139
강서구,2019-08-01,594299
강서구,2019-08-01,127422
강서구,2019-09-01,593708
강서구,2019-09-01,127854
강서구,2019-10-01,593030
강서구,2019-10-01,128334
강서구,2019-11-01,592309
강서구,2019-11-01,128740
강서구,2019-12-01,591796
강서구,2019-12-01,129566
강서구,2020-01-01,591599
강서구,2020-01-01,130298
강서구,2020-02-01,590419
강서구,2020-02-01,130748
강서구,2020-03-01,589302
강서구,2020-03-01,131140
강서구,2020-04-01,588281
강서구,2020-04-01,131235
강서구,2020-05-01,587553
강서구,2020-05-01,131557
강서구,2020-06-01,586936
강서구,2020-06-01,131779
강서구,2020-07-01,586279
강서구,2020-07-01,131979
강서구,2020-08-01,584920
강서구,2020-08-01,133354
강서구,2020-09-01,583544
강서구,2020-09-01,135330
강서구,2020-10-01,582586
강서구,2020-10-01,136485
강서구,2020-11-01,581909
강서구,2020-11-01,137229
강서구,2020-12-01,580185
강서구,2020-12-01,137957
강서구,2021-01-01,579176
강서구,2021-01-01,138610
강서구,2021-02-01,579082
강서구,2021-02-01,139088
강서구,2021-03-01,577320
강서구,2021-03-01,139239
강서구,2021-04-01,577580
강서구,2021-04-01,139652
강서구,2021-05-01,577484
강서구,2021-05-01,140215
강서구,2021-06-01,577519
강서구,2021-06-01,140720
강서구,2021-07-01,577058
강서구,2021-07-01,141226
강서구,2021-08-01,576361
강서구,2021-08-01,141688
강서구,2021-09-01,575875
강서구,2021-09-01,142104
강서구,2021-10-01,575370
강서구,2021-10-01,142444
강서구,2021-11-01,574789
강서구,2021-11-01,142768
강서구,2021-12-01,574315
강서구,2021-12-01,142918
강서구,2022-01-01,574001
강서구,2022-01-01,143098
강서구,2022-02-01,573531
강서구,2022-02-01,143227
강서구,2022-03-01,573046
강서구,2022-03-01,143429
강진군,2011-01-01,41028
강진군,2011-02-01,40775
강진군,2011-03-01,40681
강진군,2011-04-01,40703
강진군,2011-05-01,40679
강진군,2011-06-01,42173
강진군,2011-07-01,41493
강진군,2011-08-01,41133
강진군,2011-09-01,40933
강진군,2011-10-01,40783
강진군,2011-11-01,40729
강진군,2011-12-01,41599
강진군,2012-01-01,40853
강진군,2012-02-01,40491
강진군,2012-03-01,40353
강진군,2012-04-01,40271
강진군,2012-05-01,40206
강진군,2012-06-01,40513
강진군,2012-07-01,40327
강진군,2012-08-01,40211
강진군,2012-09-01,40117
강진군,2012-10-01,40125
강진군,2012-11-01,40104
강진군,2012-12-01,40241
강진군,2013-01-01,40069
강진군,2013-02-01,40013
강진군,2013-03-01,40066
강진군,2013-04-01,40043
강진군,2013-05-01,40010
강진군,2013-06-01,40292
강진군,2013-07-01,40160
강진군,2013-08-01,40078
강진군,2013-09-01,40066
강진군,2013-10-01,40013
강진군,2013-11-01,40056
강진군,2013-12-01,40079
강진군,2014-01-01,40039
강진군,2014-02-01,39948
강진군,2014-03-01,39936
강진군,2014-04-01,39892
강진군,2014-05-01,39845
강진군,2014-06-01,39764
강진군,2014-07-01,39662
강진군,2014-08-01,39568
