행정구역,연도,명
서울특별시,2019-06-01,9757144
서울특별시,2019-07-01,9751415
서울특별시,2019-08-01,9744888
서울특별시,2019-09-01,9740398
서울특별시,2019-10-01,9736289
서울특별시,2019-11-01,9732577
서울특별시,2019-12-01,9729107
서울특별시,2020-01-01,9733509
서울특별시,2020-02-01,9736962
서울특별시,2020-03-01,9733655
서울특별시,2020-04-01,9726787
서울특별시,2020-05-01,9724496
서울특별시,2020-06-01,9720846
서울특별시,2020-07-01,9715429
서울특별시,2020-08-01,9708247
서울특별시,2020-09-01,9699232
서울특별시,2020-10-01,9689159
서울특별시,2020-11-01,9679771
서울특별시,2020-12-01,9668465
서울특별시,2021-01-01,9657969
서울특별시,2021-02-01,9648606
서울특별시,2021-03-01,9598484
서울특별시,2021-04-01,9588711
서울특별시,2021-05-01,9575355
서울특별시,2021-06-01,9565990
서울특별시,2021-07-01,9558153
서울특별시,2021-08-01,9550227
서울특별시,2021-09-01,9542256
서울특별시,2021-10-01,9532428
서울특별시,2021-11-01,9520880
서울특별시,2021-12-01,9509458
서울특별시,2022-01-01,9505926
서울특별시,2022-02-01,9508451
서울특별시,2022-03-01,9506778
세종특별자치시,2011-01-01,0
세종특별자치시,2011-02-01,0
세종특별자치시,2011-03-01,0
세종특별자치시,2011-04-01,0
세종특별자치시,2011-05-01,0
세종특별자치시,2011-06-01,0
세종특별자치시,2011-07-01,0
세종특별자치시,2011-08-01,0
세종특별자치시,2011-09-01,0
세종특별자치시,2011-10-01,0
세종특별자치시,2011-11-01,0
세종특별자치시,2011-12-01,0
세종특별자치시,2012-01-01,0
세종특별자치시,2012-02-01,0
세종특별자치시,2012-03-01,0
세종특별자치시,2012-04-01,0
세종특별자치시,2012-05-01,0
세종특별자치시,2012-06-01,0
세종특별자치시,2012-07-01,103127
세종특별자치시,2012-08-01,106625
세종특별자치시,2012-09-01,108027
세종특별자치시,2012-10-01,109823
세종특별자치시,2012-11-01,111191
세종특별자치시,2012-12-01,113117
세종특별자치시,2013-01-01,113911
세종특별자치시,2013-02-01,115269
세종특별자치시,2013-03-01,115955
세종특별자치시,2013-04-01,116345
세종특별자치시,2013-05-01,116842
세종특별자치시,2013-06-01,117012
세종특별자치시,2013-07-01,117369
세종특별자치시,2013-08-01,117939
세종특별자치시,2013-09-01,118273
세종특별자치시,2013-10-01,118745
세종특별자치시,2013-11-01,119309
세종특별자치시,2013-12-01,122153
세종특별자치시,2014-01-01,123802
세종특별자치시,2014-02-01,125944
세종특별자치시,2014-03-01,126857
세종특별자치시,2014-04-01,128200
세종특별자치시,2014-05-01,129669
세종특별자치시,2014-06-01,130708
세종특별자치시,2014-07-01,132016
세종특별자치시,2014-08-01,134631
세종특별자치시,2014-09-01,138136
세종특별자치시,2014-10-01,142686
세종특별자치시,2014-11-01,148151
세종특별자치시,2014-12-01,156125
세종특별자치시,2015-01-01,161716
세종특별자치시,2015-02-01,169762
세종특별자치시,2015-03-01,174920
세종특별자치시,2015-04-01,178656
세종특별자치시,2015-05-01,182028
세종특별자치시,2015-06-01,185212
세종특별자치시,2015-07-01,189478
세종특별자치시,2015-08-01,194173
세종특별자치시,2015-09-01,197964
세종특별자치시,2015-10-01,202214
세종특별자치시,2015-11-01,206044
세종특별자치시,2015-12-01,210884
세종특별자치시,2016-01-01,215418
세종특별자치시,2016-02-01,220108
세종특별자치시,2016-03-01,223461
세종특별자치시,2016-04-01,225488
세종특별자치시,2016-05-01,227972
세종특별자치시,2016-06-01,230327
세종특별자치시,2016-07-01,232117
세종특별자치시,2016-08-01,234510
세종특별자치시,2016-09-01,236134
세종특별자치시,2016-10-01,238533
세종특별자치시,2016-11-01,240560
세종특별자치시,2016-12-01,243048
세종특별자치시,2017-01-01,244939
세종특별자치시,2017-02-01,247600
세종특별자치시,2017-03-01,251178
세종특별자치시,2017-04-01,254112
세종특별자치시,2017-05-01,259157
세종특별자치시,2017-06-01,263056
세종특별자치시,2017-07-01,266075
세종특별자치시,2017-08-01,269102
세종특별자치시,2017-09-01,271410
세종특별자치시,2017-10-01,274092
세종특별자치시,2017-11-01,276879
세종특별자치시,2017-12-01,280100
세종특별자치시,2018-01-01,283198
세종특별자치시,2018-02-01,288079
세종특별자치시,2018-03-01,291182
세종특별자치시,2018-04-01,295041
세종특별자치시,2018-05-01,297604
세종특별자치시,2018-06-01,300332
세종특별자치시,2018-07-01,302703
세종특별자치시,2018-08-01,305648
세종특별자치시,2018-09-01,308068
세종특별자치시,2018-10-01,310403
세종특별자치시,2018-11-01,312103
세종특별자치시,2018-12-01,314126
세종특별자치시,2019-01-01,316814
세종특별자치시,2019-02-01,320326
세종특별자치시,2019-03-01,322693
세종특별자치시,2019-04-01,324417
세종특별자치시,2019-05-01,325777
세종특별자치시,2019-06-01,327643
세종특별자치시,2019-07-01,330298
세종특별자치시,2019-08-01,332098
세종특별자치시,2019-09-01,333757
세종특별자치시,2019-10-01,336356
세종특별자치시,2019-11-01,338647
세종특별자치시,2019-12-01,340575
세종특별자치시,2020-01-01,342328
세종특별자치시,2020-02-01,343788
세종특별자치시,2020-03-01,344792
세종특별자치시,2020-04-01,345216
세종특별자치시,2020-05-01,345373
세종특별자치시,2020-06-01,345341
세종특별자치시,2020-07-01,346217
세종특별자치시,2020-08-01,347232
세종특별자치시,2020-09-01,348014
세종특별자치시,2020-10-01,351007
세종특별자치시,2020-11-01,353430
세종특별자치시,2020-12-01,355831
세종특별자치시,2021-01-01,357871
세종특별자치시,2021-02-01,359569
세종특별자치시,2021-03-01,360462
세종특별자치시,2021-04-01,361396
세종특별자치시,2021-05-01,362036
세종특별자치시,2021-06-01,362995
세종특별자치시,2021-07-01,364364
세종특별자치시,2021-08-01,365309
세종특별자치시,2021-09-01,366560
세종특별자치시,2021-10-01,368276
세종특별자치시,2021-11-01,369465
세종특별자치시,2021-12-01,371895
세종특별자치시,2022-01-01,374377
세종특별자치시,2022-02-01,376399
세종특별자치시,2022-03-01,377296
울산광역시,2011-01-01,1127337
울산광역시,2011-02-01,1127647
울산광역시,2011-03-01,1128324
울산광역시,2011-04-01,1129038
울산광역시,2011-05-01,1129612
울산광역시,2011-06-01,1130832
울산광역시,2011-07-01,1131325
울산광역시,2011-08-01,1131979
울산광역시,2011-09-01,1132910
울산광역시,2011-10-01,1134125
울산광역시,2011-11-01,1134904
울산광역시,2011-12-01,1135494
울산광역시,2012-01-01,1136464
울산광역시,2012-02-01,1136948
울산광역시,2012-03-01,1137918
울산광역시,2012-04-01,1139628
울산광역시,2012-05-01,1140673
울산광역시,2012-06-01,1140954
울산광역시,2012-07-01,1141483
울산광역시,2012-08-01,1142528
울산광역시,2012-09-01,1143464
울산광역시,2012-10-01,1145096
울산광역시,2012-11-01,1146555
울산광역시,2012-12-01,1147256
울산광역시,2013-01-01,1148130
울산광역시,2013-02-01,1148713
울산광역시,2013-03-01,1150215
울산광역시,2013-04-01,1150708
울산광역시,2013-05-01,1151340
울산광역시,2013-06-01,1152039
울산광역시,2013-07-01,1152765
울산광역시,2013-08-01,1154208
울산광역시,2013-09-01,1154382
울산광역시,2013-10-01,1154956
울산광역시,2013-11-01,1155867
울산광역시,2013-12-01,1156480
울산광역시,2014-01-01,1157199
울산광역시,2014-02-01,1157627
울산광역시,2014-03-01,1158245
울산광역시,2014-04-01,1159234
울산광역시,2014-05-01,1160275
울산광역시,2014-06-01,1161019
울산광역시,2014-07-01,1161538
울산광역시,2014-08-01,1162316
울산광역시,2014-09-01,1163048
울산광역시,2014-10-01,1163690
울산광역시,2014-11-01,1166229
울산광역시,2014-12-01,1166377
울산광역시,2015-01-01,1167232
울산광역시,2015-02-01,1167385
울산광역시,2015-03-01,1168692
울산광역시,2015-04-01,1169433
울산광역시,2015-05-01,1169658
울산광역시,2015-06-01,1169768
울산광역시,2015-07-01,1170232
울산광역시,2015-08-01,1170640
울산광역시,2015-09-01,1170980
울산광역시,2015-10-01,1173050
울산광역시,2015-11-01,1174051
울산광역시,2015-12-01,1173534
울산광역시,2016-01-01,1173568
울산광역시,2016-02-01,1173143
울산광역시,2016-03-01,1172959
울산광역시,2016-04-01,1172925
울산광역시,2016-05-01,1173147
울산광역시,2016-06-01,1173143
울산광역시,2016-07-01,1173066
울산광역시,2016-08-01,1173005
울산광역시,2016-09-01,1172965
울산광역시,2016-10-01,1173178
울산광역시,2016-11-01,1172891
울산광역시,2016-12-01,1172304
울산광역시,2017-01-01,1171656
울산광역시,2017-02-01,1169957
울산광역시,2017-03-01,1168843
울산광역시,2017-04-01,1168501
울산광역시,2017-05-01,1167960
울산광역시,2017-06-01,1167525
울산광역시,2017-07-01,1166942
울산광역시,2017-08-01,1165909
울산광역시,2017-09-01,1165385
울산광역시,2017-10-01,1165528
울산광역시,2017-11-01,1165317
울산광역시,2017-12-01,1165132
울산광역시,2018-01-01,1164489
울산광역시,2018-02-01,1163151
울산광역시,2018-03-01,1162074
울산광역시,2018-04-01,1161303
울산광역시,2018-05-01,1160657
울산광역시,2018-06-01,1159594
울산광역시,2018-07-01,1158847
울산광역시,2018-08-01,1157964
울산광역시,2018-09-01,1157420
울산광역시,2018-10-01,1156917
울산광역시,2018-11-01,1156260
울산광역시,2018-12-01,1155623
울산광역시,2019-01-01,1154786
울산광역시,2019-02-01,1153735
울산광역시,2019-03-01,1152800
울산광역시,2019-04-01,1152293
울산광역시,2019-05-01,1151685
울산광역시,2019-06-01,1151301
울산광역시,2019-07-01,1150891
울산광역시,2019-08-01,1150294
울산광역시,2019-09-01,1149873
울산광역시,2019-10-01,1149409
울산광역시,2019-11-01,1148922
울산광역시,2019-12-01,1148019
울산광역시,2020-01-01,1147037
울산광역시,2020-02-01,1145710
울산광역시,2020-03-01,1144563
울산광역시,2020-04-01,1144098
울산광역시,2020-05-01,1143148
울산광역시,2020-06-01,1142190
울산광역시,2020-07-01,1141362
울산광역시,2020-08-01,1140310
울산광역시,2020-09-01,1139368
울산광역시,2020-10-01,1138581
울산광역시,2020-11-01,1137345
울산광역시,2020-12-01,1136017
울산광역시,2021-01-01,1135370
울산광역시,2021-02-01,1132953
울산광역시,2021-03-01,1129254
울산광역시,2021-04-01,1128163
울산광역시,2021-05-01,1127175
울산광역시,2021-06-01,1126369
울산광역시,2021-07-01,1125727
울산광역시,2021-08-01,1124459
울산광역시,2021-09-01,1123236
울산광역시,2021-10-01,1122566
울산광역시,2021-11-01,1122495
울산광역시,2021-12-01,1121592
울산광역시,2022-01-01,1121100
울산광역시,2022-02-01,1119446
울산광역시,2022-03-01,1118010
인천광역시,2011-01-01,2761122
인천광역시,2011-02-01,2765025
인천광역시,2011-03-01,2768648
인천광역시,2011-04-01,2772131
인천광역시,2011-05-01,2775394
인천광역시,2011-06-01,2779133
인천광역시,2011-07-01,2782458
인천광역시,2011-08-01,2786717
인천광역시,2011-09-01,2790226
인천광역시,2011-10-01,2794493
인천광역시,2011-11-01,2798762
인천광역시,2011-12-01,2801274
인천광역시,2012-01-01,2804287
인천광역시,2012-02-01,2808286
인천광역시,2012-03-01,2811410
인천광역시,2012-04-01,2815158
인천광역시,2012-05-01,2818348
인천광역시,2012-06-01,2820994
인천광역시,2012-07-01,2824150
인천광역시,2012-08-01,2828342
인천광역시,2012-09-01,2831729
인천광역시,2012-10-01,2836080
인천광역시,2012-11-01,2840308
인천광역시,2012-12-01,2843981
인천광역시,2013-01-01,2846899
인천광역시,2013-02-01,2850543
인천광역시,2013-03-01,2853489
인천광역시,2013-04-01,2856667
인천광역시,2013-05-01,2859335
인천광역시,2013-06-01,2861722
인천광역시,2013-07-01,2864951
인천광역시,2013-08-01,2867429
인천광역시,2013-09-01,2870125
인천광역시,2013-10-01,2873451
인천광역시,2013-11-01,2876797
인천광역시,2013-12-01,2879782
인천광역시,2014-01-01,2882047
인천광역시,2014-02-01,2884824
인천광역시,2014-03-01,2886580
인천광역시,2014-04-01,2889258
인천광역시,2014-05-01,2891615
인천광역시,2014-06-01,2892483
인천광역시,2014-07-01,2894151
인천광역시,2014-08-01,2895292
인천광역시,2014-09-01,2897018
인천광역시,2014-10-01,2899071
인천광역시,2014-11-01,2900996
인천광역시,2014-12-01,2902608
인천광역시,2015-01-01,2904876
인천광역시,2015-02-01,2906603
인천광역시,2015-03-01,2908418
인천광역시,2015-04-01,2910307
인천광역시,2015-05-01,2912114
인천광역시,2015-06-01,2914271
인천광역시,2015-07-01,2916719
인천광역시,2015-08-01,2918982
인천광역시,2015-09-01,2920938
인천광역시,2015-10-01,2923030
인천광역시,2015-11-01,2924578
인천광역시,2015-12-01,2925815
인천광역시,2016-01-01,2927195
인천광역시,2016-02-01,2928596
인천광역시,2016-03-01,2929817
인천광역시,2016-04-01,2932141
인천광역시,2016-05-01,2933959
인천광역시,2016-06-01,2935314
인천광역시,2016-07-01,2937217
인천광역시,2016-08-01,2938902
인천광역시,2016-09-01,2940436
인천광역시,2016-10-01,2941793
인천광역시,2016-11-01,2942613
인천광역시,2016-12-01,2943069
인천광역시,2017-01-01,2944009
인천광역시,2017-02-01,2944266
인천광역시,2017-03-01,2944630
인천광역시,2017-04-01,2945305
인천광역시,2017-05-01,2946270
인천광역시,2017-06-01,2946915
인천광역시,2017-07-01,2947803
인천광역시,2017-08-01,2948014
인천광역시,2017-09-01,2947298
인천광역시,2017-10-01,2948098
인천광역시,2017-11-01,2948241
인천광역시,2017-12-01,2948542
인천광역시,2018-01-01,2950771
인천광역시,2018-02-01,2951629
인천광역시,2018-03-01,2951442
인천광역시,2018-04-01,2952476
인천광역시,2018-05-01,2953255
인천광역시,2018-06-01,2953883
인천광역시,2018-07-01,2953841
인천광역시,2018-08-01,2953206
인천광역시,2018-09-01,2953116
인천광역시,2018-10-01,2953333
인천광역시,2018-11-01,2953844
인천광역시,2018-12-01,2954642
인천광역시,2019-01-01,2955916
인천광역시,2019-02-01,2956063
인천광역시,2019-03-01,2956513
인천광역시,2019-04-01,2956700
인천광역시,2019-05-01,2957179
인천광역시,2019-06-01,2957024
인천광역시,2019-07-01,2956828
인천광역시,2019-08-01,2956525
인천광역시,2019-09-01,2956804
인천광역시,2019-10-01,2956984
인천광역시,2019-11-01,2957249
인천광역시,2019-12-01,2957026
인천광역시,2020-01-01,2956119
인천광역시,2020-02-01,2954955
인천광역시,2020-03-01,2952689
인천광역시,2020-04-01,2950972
인천광역시,2020-05-01,2950063
인천광역시,2020-06-01,2947217
인천광역시,2020-07-01,2945565
인천광역시,2020-08-01,2943491
인천광역시,2020-09-01,2942553
인천광역시,2020-10-01,2942233
인천광역시,2020-11-01,2942307
인천광역시,2020-12-01,2942828
인천광역시,2021-01-01,2942452
인천광역시,2021-02-01,2941705
인천광역시,2021-03-01,2936461
인천광역시,2021-04-01,2936214
인천광역시,2021-05-01,2936382
인천광역시,2021-06-01,2936367
인천광역시,2021-07-01,2937440
인천광역시,2021-08-01,2938429
인천광역시,2021-09-01,2941795
인천광역시,2021-10-01,2945009
인천광역시,2021-11-01,2946319
인천광역시,2021-12-01,2948375
인천광역시,2022-01-01,2949150
인천광역시,2022-02-01,2950978
인천광역시,2022-03-01,2952699
전국,2011-01-01,50534731
전국,2011-02-01,50555262
전국,2011-03-01,50575130
전국,2011-04-01,50594424
전국,2011-05-01,50613213
전국,2011-06-01,50627347
전국,2011-07-01,50641565
전국,2011-08-01,50662739
전국,2011-09-01,50681829
전국,2011-10-01,50699478
전국,2011-11-01,50717719
전국,2011-12-01,50734284
전국,2012-01-01,50750837
전국,2012-02-01,50767313
전국,2012-03-01,50783029
전국,2012-04-01,50801531
전국,2012-05-01,50819380
전국,2012-06-01,50832898
전국,2012-07-01,50851082
전국,2012-08-01,50871606
전국,2012-09-01,50891223
전국,2012-10-01,50912264
전국,2012-11-01,50930805
전국,2012-12-01,50948272
전국,2013-01-01,50965180
전국,2013-02-01,50991003
전국,2013-03-01,51003843
전국,2013-04-01,51018468
전국,2013-05-01,51034494
전국,2013-06-01,51047880
전국,2013-07-01,51064841
전국,2013-08-01,51081507
전국,2013-09-01,51098531
전국,2013-10-01,51115702
전국,2013-11-01,51127984
전국,2013-12-01,51141463
전국,2014-01-01,51156168
전국,2014-02-01,51171176
전국,2014-03-01,51185882
전국,2014-04-01,51202130
전국,2014-05-01,51218424
전국,2014-06-01,51233579
전국,2014-07-01,51250261
전국,2014-08-01,51266779
전국,2014-09-01,51284774
전국,2014-10-01,51302044
전국,2014-11-01,51314683
전국,2014-12-01,51327916
전국,2015-01-01,51342881
전국,2015-02-01,51360454
전국,2015-03-01,51378174
전국,2015-04-01,51395238
전국,2015-05-01,51413925
전국,2015-06-01,51431100
전국,2015-07-01,51448183
전국,2015-08-01,51465228
전국,2015-09-01,51482816
전국,2015-10-01,51500986
전국,2015-11-01,51515399
전국,2015-12-01,51529338
전국,2016-01-01,51541582
전국,2016-02-01,51555409
전국,2016-03-01,51569536
전국,2016-04-01,51584349
전국,2016-05-01,51601265
전국,2016-06-01,51619330
전국,2016-07-01,51634618
전국,2016-08-01,51649552
전국,2016-09-01,51664244
전국,2016-10-01,51677054
전국,2016-11-01,51687682
전국,2016-12-01,51696216
전국,2017-01-01,51704332
전국,2017-02-01,51712221
전국,2017-03-01,51714935
전국,2017-04-01,51722903
전국,2017-05-01,51732586
전국,2017-06-01,51736224
전국,2017-07-01,51744948
전국,2017-08-01,51753820
전국,2017-09-01,51762492
전국,2017-10-01,51769092
전국,2017-11-01,51774649
전국,2017-12-01,51778544
전국,2018-01-01,51779148
전국,2018-02-01,51779892
전국,2018-03-01,51784669
전국,2018-04-01,51790131
전국,2018-05-01,51796179
전국,2018-06-01,51801449
전국,2018-07-01,51806977
전국,2018-08-01,51812153
전국,2018-09-01,51817851
전국,2018-10-01,51821881
전국,2018-11-01,51824477
전국,2018-12-01,51826059
전국,2019-01-01,51826287
전국,2019-02-01,51829538
전국,2019-03-01,51833175
전국,2019-04-01,51836763
전국,2019-05-01,51840339
전국,2019-06-01,51842636
전국,2019-07-01,51845612
전국,2019-08-01,51847538
전국,2019-09-01,51849253
전국,2019-10-01,51850705
전국,2019-11-01,51851427
전국,2019-12-01,51849861
전국,2020-01-01,51847509
전국,2020-02-01,51844627
전국,2020-03-01,51843195
전국,2020-04-01,51842524
전국,2020-05-01,51841371
전국,2020-06-01,51839408
전국,2020-07-01,51839852
전국,2020-08-01,51839953
전국,2020-09-01,51841786
전국,2020-10-01,51838016
전국,2020-11-01,51834302
전국,2020-12-01,51829023
전국,2021-01-01,51825932
전국,2021-02-01,51824142
전국,2021-03-01,51705905
전국,2021-04-01,51702100
전국,2021-05-01,51683025
전국,2021-06-01,51672400
전국,2021-07-01,51671569
전국,2021-08-01,51669716
전국,2021-09-01,51667688
전국,2021-10-01,51662290
전국,2021-11-01,51652704
전국,2021-12-01,51638809
전국,2022-01-01,51632473
전국,2022-02-01,51625561
전국,2022-03-01,51610695
전라남도,2011-01-01,1916912
전라남도,2011-02-01,1914191
전라남도,2011-03-01,1914176
전라남도,2011-04-01,1913918
전라남도,2011-05-01,1913641
전라남도,2011-06-01,1914142
전라남도,2011-07-01,1913185
전라남도,2011-08-01,1911983
전라남도,2011-09-01,1912151
전라남도,2011-10-01,1912509
전라남도,2011-11-01,1913002
전라남도,2011-12-01,1914339
전라남도,2012-01-01,1912725
전라남도,2012-02-01,1910664
전라남도,2012-03-01,1910746
전라남도,2012-04-01,1910533
전라남도,2012-05-01,1910689
전라남도,2012-06-01,1910707
전라남도,2012-07-01,1910298
전라남도,2012-08-01,1909493
전라남도,2012-09-01,1909212
전라남도,2012-10-01,1908998
전라남도,2012-11-01,1908834
전라남도,2012-12-01,1909618
전라남도,2013-01-01,1907945
전라남도,2013-02-01,1907027
전라남도,2013-03-01,1906887
전라남도,2013-04-01,1906477
전라남도,2013-05-01,1906335
전라남도,2013-06-01,1906575
전라남도,2013-07-01,1906028
전라남도,2013-08-01,1905442
전라남도,2013-09-01,1905374
전라남도,2013-10-01,1905627
전라남도,2013-11-01,1906495
전라남도,2013-12-01,1907172
전라남도,2014-01-01,1906363
전라남도,2014-02-01,1905198
전라남도,2014-03-01,1905860
전라남도,2014-04-01,1907343
전라남도,2014-05-01,1906487
전라남도,2014-06-01,1905242
전라남도,2014-07-01,1904195
전라남도,2014-08-01,1903177
전라남도,2014-09-01,1902350
전라남도,2014-10-01,1902324
전라남도,2014-11-01,1902916
전라남도,2014-12-01,1905780
전라남도,2015-01-01,1904220
전라남도,2015-02-01,1903220
전라남도,2015-03-01,1902274
전라남도,2015-04-01,1902212
전라남도,2015-05-01,1902383
전라남도,2015-06-01,1902638
전라남도,2015-07-01,1903046
전라남도,2015-08-01,1903609
전라남도,2015-09-01,1904402
전라남도,2015-10-01,1905616
전라남도,2015-11-01,1905373
전라남도,2015-12-01,1908996
전라남도,2016-01-01,1906904
전라남도,2016-02-01,1905700
전라남도,2016-03-01,1905239
전라남도,2016-04-01,1904917
전라남도,2016-05-01,1904449
전라남도,2016-06-01,1904314
전라남도,2016-07-01,1903692
전라남도,2016-08-01,1902883
전라남도,2016-09-01,1902077
전라남도,2016-10-01,1902022
전라남도,2016-11-01,1902260
전라남도,2016-12-01,1903914
전라남도,2017-01-01,1902380
전라남도,2017-02-01,1900797
전라남도,2017-03-01,1899441
전라남도,2017-04-01,1899604
전라남도,2017-05-01,1899088
전라남도,2017-06-01,1898065
전라남도,2017-07-01,1897681
전라남도,2017-08-01,1895974
전라남도,2017-09-01,1895233
전라남도,2017-10-01,1894676
전라남도,2017-11-01,1894426
전라남도,2017-12-01,1896424
전라남도,2018-01-01,1893444
전라남도,2018-02-01,1891308
전라남도,2018-03-01,1890423
전라남도,2018-04-01,1890412
전라남도,2018-05-01,1889726
전라남도,2018-06-01,1887991
전라남도,2018-07-01,1886297
전라남도,2018-08-01,1884285
전라남도,2018-09-01,1882637
전라남도,2018-10-01,1881420
전라남도,2018-11-01,1881518
전라남도,2018-12-01,1882970
전라남도,2019-01-01,1878904
전라남도,2019-02-01,1875862
전라남도,2019-03-01,1874232
전라남도,2019-04-01,1873183
전라남도,2019-05-01,1871718
전라남도,2019-06-01,1870587
전라남도,2019-07-01,1868856
전라남도,2019-08-01,1867094
전라남도,2019-09-01,1865915
전라남도,2019-10-01,1865039
전라남도,2019-11-01,1865588
전라남도,2019-12-01,1868745
전라남도,2020-01-01,1864712
전라남도,2020-02-01,1861894
전라남도,2020-03-01,1859290
전라남도,2020-04-01,1857083
전라남도,2020-05-01,1855945
전라남도,2020-06-01,1854618
전라남도,2020-07-01,1853339
전라남도,2020-08-01,1851985
전라남도,2020-09-01,1851124
전라남도,2020-10-01,1850680
전라남도,2020-11-01,1850557
전라남도,2020-12-01,1851549
전라남도,2021-01-01,1850575
전라남도,2021-02-01,1849795
전라남도,2021-03-01,1844811
전라남도,2021-04-01,1844148
전라남도,2021-05-01,1842423
전라남도,2021-06-01,1840921
전라남도,2021-07-01,1839698
전라남도,2021-08-01,1838353
전라남도,2021-09-01,1835690
전라남도,2021-10-01,1834653
전라남도,2021-11-01,1833864
전라남도,2021-12-01,1832803
전라남도,2022-01-01,1832604
전라남도,2022-02-01,1831451
전라남도,2022-03-01,1829501
전라북도,2011-01-01,1868745
전라북도,2011-02-01,1868363
전라북도,2011-03-01,1868476
전라북도,2011-04-01,1868846
전라북도,2011-05-01,1869418
전라북도,2011-06-01,1870863
전라북도,2011-07-01,1871388
전라북도,2011-08-01,1872346
전라북도,2011-09-01,1873956
전라북도,2011-10-01,1874058
전라북도,2011-11-01,1874181
전라북도,2011-12-01,1874031
전라북도,2012-01-01,1873491
전라북도,2012-02-01,1872933
전라북도,2012-03-01,1873678
전라북도,2012-04-01,1873333
전라북도,2012-05-01,1873141
전라북도,2012-06-01,1873093
전라북도,2012-07-01,1872830
전라북도,2012-08-01,1872957
전라북도,2012-09-01,1873134
전라북도,2012-10-01,1873353
전라북도,2012-11-01,1873561
전라북도,2012-12-01,1873341
전라북도,2013-01-01,1872500
전라북도,2013-02-01,1872311
전라북도,2013-03-01,1871818
전라북도,2013-04-01,1871979
전라북도,2013-05-01,1871592
전라북도,2013-06-01,1871545
전라북도,2013-07-01,1871570
전라북도,2013-08-01,1871498
전라북도,2013-09-01,1871726
전라북도,2013-10-01,1871776
전라북도,2013-11-01,1872370
전라북도,2013-12-01,1872965
전라북도,2014-01-01,1872297
전라북도,2014-02-01,1871267
전라북도,2014-03-01,1871139
전라북도,2014-04-01,1871174
전라북도,2014-05-01,1871333
전라북도,2014-06-01,1870844
전라북도,2014-07-01,1871456
전라북도,2014-08-01,1872056
전라북도,2014-09-01,1871931
전라북도,2014-10-01,1871747
전라북도,2014-11-01,1871725
전라북도,2014-12-01,1871560
전라북도,2015-01-01,1871018
전라북도,2015-02-01,1870728
전라북도,2015-03-01,1869966
전라북도,2015-04-01,1869900
전라북도,2015-05-01,1869965
전라북도,2015-06-01,1869668
전라북도,2015-07-01,1869354
전라북도,2015-08-01,1869025
전라북도,2015-09-01,1869255
전라북도,2015-10-01,1869297
전라북도,2015-11-01,1869654
전라북도,2015-12-01,1869711
전라북도,2016-01-01,1868354
전라북도,2016-02-01,1867534
전라북도,2016-03-01,1866691
전라북도,2016-04-01,1866184
전라북도,2016-05-01,1865634
전라북도,2016-06-01,1865900
전라북도,2016-07-01,1865612
전라북도,2016-08-01,1865232
전라북도,2016-09-01,1864729
전라북도,2016-10-01,1864043
전라북도,2016-11-01,1864475
전라북도,2016-12-01,1864791
전라북도,2017-01-01,1863298
전라북도,2017-02-01,1861955
전라북도,2017-03-01,1860485
전라북도,2017-04-01,1859703
전라북도,2017-05-01,1858927
전라북도,2017-06-01,1857815
전라북도,2017-07-01,1856921
전라북도,2017-08-01,1855985
전라북도,2017-09-01,1855450
전라북도,2017-10-01,1854688
전라북도,2017-11-01,1853886
전라북도,2017-12-01,1854607
전라북도,2018-01-01,1851694
전라북도,2018-02-01,1849543
전라북도,2018-03-01,1848066
전라북도,2018-04-01,1847089
전라북도,2018-05-01,1846144
전라북도,2018-06-01,1844639
전라북도,2018-07-01,1843009
전라북도,2018-08-01,1841427
전라북도,2018-09-01,1840544
전라북도,2018-10-01,1839358
전라북도,2018-11-01,1838049
전라북도,2018-12-01,1836832
전라북도,2019-01-01,1834532
전라북도,2019-02-01,1832227
전라북도,2019-03-01,1830499
전라북도,2019-04-01,1829273
전라북도,2019-05-01,1827871
전라북도,2019-06-01,1826717
전라북도,2019-07-01,1825381
전라북도,2019-08-01,1823982
전라북도,2019-09-01,1822883
전라북도,2019-10-01,1821813
전라북도,2019-11-01,1820799
전라북도,2019-12-01,1818917
전라북도,2020-01-01,1817302
전라북도,2020-02-01,1815112
전라북도,2020-03-01,1812936
전라북도,2020-04-01,1811619
전라북도,2020-05-01,1810097
전라북도,2020-06-01,1808802
전라북도,2020-07-01,1808044
전라북도,2020-08-01,1807094
전라북도,2020-09-01,1806441
전라북도,2020-10-01,1805937
전라북도,2020-11-01,1805204
전라북도,2020-12-01,1804104
전라북도,2021-01-01,1802748
전라북도,2021-02-01,1801319
전라북도,2021-03-01,1797450
전라북도,2021-04-01,1796331
전라북도,2021-05-01,1794682
전라북도,2021-06-01,1794345
전라북도,2021-07-01,1793902
전라북도,2021-08-01,1792476
전라북도,2021-09-01,1791110
전라북도,2021-10-01,1789770
전라북도,2021-11-01,1788616
전라북도,2021-12-01,1786855
전라북도,2022-01-01,1785392
전라북도,2022-02-01,1783923
전라북도,2022-03-01,1782205
제주특별자치도,2011-01-01,571468
제주특별자치도,2011-02-01,571913
제주특별자치도,2011-03-01,572447
제주특별자치도,2011-04-01,572918
제주특별자치도,2011-05-01,573459
제주특별자치도,2011-06-01,573757
제주특별자치도,2011-07-01,574175
제주특별자치도,2011-08-01,574724
제주특별자치도,2011-09-01,575129
제주특별자치도,2011-10-01,575562
제주특별자치도,2011-11-01,575951
