"행정구역별(1)",행정구역별(2),2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(1)",행정구역별(2),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일)
"서울특별시",송파구,74.3,545.1,733.3,70.8,531.7,751.5,72.6,467.5,644.2,71.0,425.7,599.8,65.0,360.9,555.5,69.1,397.6,575.7,70.0,398.7,569.7,67.3,370.4,550.3,68.1,416.9,611.8,74.8,604.8,808.2
"서울특별시",강동구,52.8,136.4,258.5,53.7,141.2,262.7,56.9,147.1,258.6,53.5,131.9,246.4,69.9,274.3,392.6,73.9,304.6,412.4,78.2,391.4,500.2,74.6,279.8,375.0,72.5,268.5,370.1,67.4,283.1,419.9
"부산광역시",소계,68.4,2204.7,3221.9,68.7,2191.3,3189.7,68.8,2195.1,3189.0,68.4,2170.2,3173.8,80.0,2718.6,3397.8,78.6,2647.1,3366.4,79.9,2679.4,3352.2,79.8,2666.9,3343.2,84.7,2827.9,3337.2,81.0,2694.0,3326.0
"부산광역시",중구,45.7,36.1,79.0,43.6,35.3,80.9,42.7,34.7,81.3,44.0,35.1,79.7,52.7,50.1,95.1,44.6,39.6,88.7,47.3,41.6,88.0,46.0,39.1,85.0,70.8,57.7,81.5,66.3,53.9,81.3
"부산광역시",서구,66.9,80.9,120.9,66.4,80.0,120.5,66.5,78.3,117.8,66.4,78.0,117.4,70.8,86.2,121.7,69.2,84.5,122.1,70.5,85.5,121.2,70.1,82.3,117.4,83.1,98.3,118.3,78.4,91.2,116.3
"부산광역시",동구,66.9,67.4,100.8,67.5,66.2,98.1,69.5,65.5,94.3,68.2,64.6,94.7,74.0,74.5,100.7,69.4,69.3,99.9,71.2,69.7,97.9,71.1,66.8,94.0,85.6,81.5,95.2,80.6,74.9,92.9
"부산광역시",영도구,74.2,95.0,128.0,75.2,92.7,123.2,76.1,91.4,120.1,75.1,88.5,117.8,78.4,101.1,129.0,75.9,94.6,124.6,77.1,97.4,126.3,77.6,93.5,120.5,90.4,109.5,121.1,84.8,100.5,118.5
"부산광역시",부산진구,67.0,253.8,378.7,67.3,250.8,372.6,66.9,250.1,373.7,66.4,243.3,366.5,87.0,331.4,381.1,85.5,322.8,377.4,86.9,322.7,371.3,86.6,316.7,365.9,85.6,311.5,364.0,80.8,293.3,363.1
"부산광역시",동래구,71.1,168.5,236.9,70.7,166.8,235.9,71.0,166.2,234.2,72.0,164.2,227.9,89.0,214.6,241.2,88.4,212.8,240.8,90.4,218.8,242.0,89.3,210.0,235.2,86.2,203.1,235.7,79.6,182.0,228.6
"부산광역시",남구,71.1,167.3,235.3,71.8,164.5,229.0,72.9,163.0,223.5,72.3,158.6,219.4,88.7,202.2,228.0,87.3,208.0,238.2,90.4,209.4,231.6,90.0,201.3,223.7,89.2,205.2,230.1,83.1,195.2,234.9
"부산광역시",북구,74.1,193.8,261.4,74.6,191.5,256.8,74.6,192.8,258.5,73.5,192.6,261.9,88.2,247.7,280.8,87.9,246.7,280.7,89.9,249.7,277.7,89.3,241.3,270.3,88.0,236.0,268.3,82.2,216.9,263.9
"부산광역시",해운대구,71.2,264.5,371.4,71.5,265.1,370.8,72.0,275.9,383.2,70.3,263.6,375.2,73.1,288.5,394.9,72.2,284.3,393.5,73.7,295.3,400.6,73.8,286.9,388.7,73.7,283.0,383.8,75.2,290.1,385.6
"부산광역시",사하구,63.2,205.2,324.7,63.2,203.2,321.5,62.6,202.5,323.7,61.7,199.6,323.3,66.6,220.1,330.4,65.5,215.4,329.1,71.0,222.1,312.8,72.0,252.5,350.6,89.2,304.1,341.1,83.9,283.2,337.7
"부산광역시",금정구,72.5,159.6,220.0,72.7,159.3,219.1,72.9,160.4,219.9,72.9,158.5,217.4,90.7,207.0,228.3,90.2,205.8,228.1,91.1,208.7,229.0,91.2,212.1,232.5,90.0,211.2,234.6,84.9,197.9,233.0
"부산광역시",강서구,51.0,39.2,76.9,50.1,40.7,81.2,51.8,41.3,79.7,51.5,43.0,83.5,55.4,52.6,95.0,49.8,50.1,100.7,67.4,76.6,113.6,71.7,100.8,140.5,79.7,114.2,143.2,85.9,131.5,153.1
"부산광역시",연제구,71.3,127.5,178.9,72.3,128.2,177.2,72.1,126.1,174.8,72.3,126.6,175.2,90.0,167.6,186.3,89.2,166.7,186.9,79.6,147.7,185.5,75.8,140.4,185.2,89.7,167.5,186.7,85.3,160.2,187.8
"부산광역시",수영구,72.1,106.7,148.0,73.8,105.7,143.3,73.5,106.3,144.6,71.8,107.0,149.0,90.7,156.3,172.3,89.2,140.0,157.0,79.1,124.9,157.9,74.5,113.4,152.3,88.7,134.0,151.1,84.2,122.3,145.3
