"시도(1)",2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"시도(1)",총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출,총계,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,종량제 방식에 의한 혼합 배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,재활용가능자원 분리배출,음식물류 폐기물 분리배출
"시도(1)",소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,소계,종이류,폐유리병류,캔류,플라스틱류,합성수지,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,소계,종이류,폐유리병류,캔류,플라스틱류,합성수지,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,소계,종이류,폐유리병류,캔류,플라스틱류,합성수지,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,소계,종이류,폐유리병류,캔류,플라스틱류,합성수지,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,소계,종이류,폐유리병류,캔류,플라스틱류,합성수지,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,소계,종이류,폐유리병류,캔류,플라스틱류,합성수지,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,기타(배출불명 등),소계,종이류,폐유리병류,캔류,플라스틱류,합성수지,발포수지류,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,기타(배출불명 등),소계,종이류,폐유리병류,캔류,플라스틱류,합성수지,발포수지류,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,기타(배출불명 등),소계,종이류,폐유리병류,금속캔,플라스틱류,합성수지,발포수지류,폐전기전자제품,폐전지류,타이어,윤활유,폐형광등,고철류,폐의류,영농폐기물,폐가구류,폐식용유,재활용잔재물,기타,소계,소계,소계,가연성,가연성,가연성,가연성,가연성,가연성,가연성,가연성,불연성,불연성,불연성,불연성,불연성,불연성,불연성,건설폐재류,기타(배출불명 등),소계,폐지류,폐지류,폐합성수지류,폐합성수지류,폐합성수지류,폐합성수지류,폐고무류,폐유리병류,금속캔,폐전기전자제품,폐전지류,폐형광등,고철류,폐의류,폐섬유류,영농폐기물,영농폐기물,폐가구류,폐식용유,재활용잔재물,기타,소계
"시도(1)",소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐목재류,폐고무류,플라스틱류,기타,소계,폐유리류,폐금속류,폐토사류,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,음식물류폐기물,폐지류,폐합성수지류,폐목재류,폐고무류,폐섬유류,기타,소계,연탄재,폐유리류,폐금속류,폐토사류,폐타일 및 도자기류,기타,소계,소계,소계,종이팩,기타,비닐류,발포수지류,PET병,기타,소계,소계,소계,소계,소계,소계,소계,소계,소계,농약용기류,폐비닐,소계,소계,소계,소계,소계
"합계",49159.0,20940.2,17265.7,242.7,4783.0,2204.9,905.3,2640.6,6489.2,3674.5,411.3,337.2,923.5,2002.5,14790.2,4809.7,2034.9,792.4,1350.1,883.9,186.0,15.4,48.6,30.6,142.0,2000.9,186.0,436.1,387.8,57.4,1428.4,13428.6,48934.4,21413.7,17548.1,273.1,4939.8,2314.1,940.3,2644.4,6436.4,3865.6,430.1,330.0,937.3,2168.3,14256.5,4300.7,1907.8,734.7,1305.3,1033.1,156.2,48.5,40.9,30.3,84.6,1971.6,197.7,486.8,408.9,60.6,1488.8,13264.2,48989.8,21271.6,17594.5,171.7,5247.1,1982.2,1032.1,3010.0,6151.4,3677.1,443.8,334.7,737.5,2161.1,14681.3,4486.3,1866.2,730.1,1377.5,1266.6,180.4,57.5,31.4,25.8,54.0,2243.3,193.9,502.1,342.4,27.3,1296.5,13036.9,48728.2,22291.9,18420.3,162.0,5382.7,2776.3,953.6,3126.5,6019.2,3871.6,499.3,346.4,905.6,2120.3,13935.1,4128.4,1797.4,682.7,1238.9,1335.2,130.1,69.2,24.5,17.2,60.4,2207.3,138.8,506.8,365.7,30.2,1202.3,12501.2,49914.8,22264.6,18070.4,475.9,5410.4,1706.1,953.1,3370.0,6154.8,4194.2,536.0,392.0,917.0,2349.2,14428.7,4485.1,1792.0,713.8,1236.8,1430.6,116.8,47.2,33.4,5.2,152.5,1967.1,213.9,482.8,381.6,48.2,1321.8,13221.5,51246.8,23170.3,18574.7,1120.0,5444.5,1627.1,947.4,3738.7,5697.0,4595.6,623.0,447.9,700.8,2823.9,13857.0,4513.7,1692.8,748.9,1199.9,1453.9,125.5,21.6,24.8,5.4,54.8,1691.4,154.4,445.4,416.9,33.8,1273.8,14219.5,53771.9,24965.5,19895.8,1291.0,5631.5,1653.9,1091.0,4312.4,5916.0,4516.0,561.2,434.3,980.8,2539.7,553.7,14417.7,4602.5,1662.8,765.1,1133.2,1709.5,117.1,156.8,20.1,29.3,26.9,183.2,1721.6,165.8,435.2,462.9,79.5,1146.2,14388.7,53489.5,24638.4,19870.4,1503.5,5193.9,1582.0,997.4,4600.9,5992.7,4106.8,608.0,399.4,641.3,2458.1,661.2,14451.2,4151.3,1572.3,670.8,1251.4,2168.5,143.3,149.2,17.6,46.5,28.8,149.1,1489.9,193.2,465.4,533.6,62.2,1358.1,14399.9,56035.4,25572.4,20211.6,1743.9,5184.9,1694.6,1102.3,4884.4,5601.5,4602.7,738.5,496.7,930.9,2436.6,758.1,15985.8,4281.5,1307.5,644.6,1490.7,2315.0,158.1,190.3,13.8,79.0,25.4,91.4,1420.2,193.3,447.6,670.1,58.7,1546.5,1052.1,14477.2,57961.4,29507.6,24145.2,1685.1,4992.6,7430.3,2110.0,584.4,914.1,6428.7,4202.8,155.7,643.8,449.9,602.1,179.3,2172.0,876.0,283.6,14139.6,490.1,3050.6,1559.1,162.3,523.4,1339.0,64.8,831.0,414.4,238.6,36.5,47.3,1086.9,161.8,77.4,61.7,429.2,546.4,80.1,1703.7,1235.3,14314.2
"서울",10020.4,3662.5,3337.1,10.9,700.8,199.4,140.9,366.0,1919.1,325.4,31.9,24.2,128.0,141.3,2975.7,1183.6,414.3,150.5,328.6,191.7,35.6,2.2,27.8,30.3,39.9,220.3,43.6,0.1,131.4,7.9,167.9,3382.2,9440.1,3509.1,3277.7,26.2,899.6,225.5,145.3,381.4,1599.7,231.4,35.7,29.3,45.1,121.3,2545.2,944.2,365.0,126.7,301.1,208.9,27.4,9.7,21.3,24.2,37.1,150.3,26.7,0.0,115.9,16.7,170.0,3385.8,9189.3,3258.3,3043.3,17.9,756.6,228.2,142.0,304.6,1594.0,215.0,48.3,37.5,32.2,97.0,2630.2,971.7,398.0,140.6,256.1,244.3,27.9,17.1,18.6,19.2,18.1,169.7,28.9,0.0,79.4,13.7,226.9,3300.8,8559.0,3079.0,2912.6,2.5,785.5,145.3,118.0,273.5,1587.8,166.4,27.1,24.6,19.2,95.5,2398.0,874.6,355.5,122.9,233.1,246.3,31.1,21.8,11.2,11.0,25.9,134.1,14.7,3.7,112.1,7.8,192.2,3082.0,9613.8,3206.1,3072.9,31.8,783.7,137.9,111.2,280.7,1727.6,133.2,24.4,23.8,14.1,70.9,3226.7,1410.3,470.0,192.8,301.1,313.9,17.0,8.8,1.1,0.0,9.8,195.5,58.8,0.0,127.0,8.0,112.6,3181.0,9438.7,2963.6,2813.4,56.7,927.0,154.9,108.3,326.8,1239.7,150.2,45.2,25.1,24.6,55.3,3309.3,1449.0,445.5,195.3,289.5,371.5,17.1,8.8,1.2,0.0,22.6,173.5,40.0,8.8,115.5,9.7,161.3,3165.8,9608.0,3089.6,2979.5,57.0,984.4,146.1,109.8,351.0,1331.2,105.9,28.4,19.6,15.7,42.2,4.2,3443.0,1399.9,445.0,203.5,307.8,442.1,25.4,18.6,2.7,0.7,12.5,33.9,159.7,40.0,6.7,105.3,35.3,203.9,3075.4,9217.3,3067.0,2892.1,88.1,920.0,199.7,151.0,483.9,1049.4,161.9,29.3,18.2,9.6,104.8,13.0,3278.6,1278.2,417.1,199.4,360.0,478.6,30.0,10.9,6.4,0.8,12.2,18.6,149.4,47.5,6.1,97.2,36.8,129.4,2871.7,9492.9,3075.2,2790.1,114.2,808.0,160.2,148.8,464.2,1094.7,268.7,61.8,43.0,40.4,123.5,16.4,3598.9,1185.1,369.2,192.8,284.2,520.8,38.5,10.8,4.7,1.4,12.0,16.1,154.7,35.7,6.1,75.7,33.8,505.4,151.9,2818.8,9847.4,3832.5,3393.3,137.4,807.0,783.4,201.8,69.8,113.3,1280.6,391.7,3.9,56.0,31.6,115.5,7.6,177.1,21.3,26.2,3208.6,210.0,747.5,438.0,51.2,124.4,286.2,2.5,211.2,128.7,20.3,1.1,11.6,97.4,51.2,24.1,0.0,23.3,84.4,32.4,554.3,108.8,2806.3
"부산",3221.9,1017.2,935.0,0.7,426.1,28.1,50.5,253.4,176.2,82.2,20.2,8.9,-,53.1,1430.3,700.9,188.7,35.9,123.4,25.4,1.0,-,-,-,0.9,182.5,0.8,0.3,0.3,0.5,169.7,774.4,3189.7,998.4,922.2,0.0,438.8,25.2,54.1,235.1,169.0,76.2,9.6,4.6,0.5,61.5,1417.0,701.7,181.7,66.5,116.0,32.5,0.3,0.1,0.0,0.0,1.7,184.7,0.1,0.3,0.0,0.0,131.4,774.3,3189.0,993.9,888.8,0.0,419.3,41.7,54.2,224.9,148.7,105.1,13.7,6.2,2.1,83.1,1417.4,674.5,188.6,64.9,149.1,56.1,0.7,2.7,0.3,0.0,0.6,180.5,0.0,14.3,2.2,0.0,82.9,777.7,3173.8,1003.6,917.5,0.0,405.4,33.2,58.1,235.0,185.8,86.1,8.5,4.9,1.1,71.6,1411.0,683.7,193.2,72.7,174.1,18.3,0.7,0.1,0.0,0.0,0.5,167.9,0.1,0.3,0.0,0.0,99.4,759.2,3397.8,1069.9,923.7,64.0,398.3,52.9,65.7,209.4,133.4,146.2,25.1,17.3,9.4,94.4,1540.6,734.0,198.6,69.0,157.7,51.6,3.1,1.5,4.6,0.0,1.8,190.2,0.2,0.4,0.1,0.0,127.8,787.3,3366.4,1123.3,966.7,59.5,370.9,41.5,20.8,243.3,230.7,156.6,21.1,18.3,0.0,117.2,1458.7,707.2,198.0,78.9,145.4,45.3,6.4,0.1,0.0,0.0,0.7,177.1,0.0,0.0,5.0,0.0,94.6,784.4,3352.2,1121.7,899.1,84.6,264.5,41.9,39.1,310.0,159.0,106.1,7.8,8.7,0.1,89.5,116.5,1447.7,710.6,187.6,65.0,52.4,83.1,5.0,17.6,0.5,0.0,0.0,1.9,192.1,0.1,0.4,0.0,0.0,131.4,782.8,3343.2,1142.2,920.3,63.5,260.3,31.2,32.3,363.3,169.7,120.3,3.0,6.2,0.0,111.1,101.6,1438.3,595.2,244.6,64.7,96.6,79.9,24.7,16.9,0.3,0.0,0.0,2.5,160.0,0.0,0.4,0.0,0.0,152.5,762.7,3337.2,1148.6,971.9,164.1,325.6,51.2,61.9,212.5,156.6,99.4,22.3,8.1,2.5,66.5,77.3,1436.4,588.3,54.4,56.0,204.4,270.8,27.4,18.7,0.5,0.0,0.0,1.4,25.2,12.1,0.4,0.0,0.0,160.6,16.2,752.2,3326.0,1128.9,1043.3,105.5,327.4,417.1,25.8,149.5,0.0,18.0,85.6,0.0,29.9,30.8,0.0,0.0,24.9,0.0,0.0,1432.5,0.3,638.6,157.8,16.9,15.2,168.0,0.8,60.4,75.0,22.4,0.7,1.7,101.2,10.3,13.9,0.0,0.7,0.0,0.5,126.8,21.3,764.6
